"","runtime","isAuto","qty","totImps","maxInks","totInks","locs","gini"
"5735",1397,0,18,18,1,1,1,0
"5736",807,1,85,170,1,1,1,0
"5737",2494,1,94,376,2,3,2,0.17
"5738",2054,0,44,44,1,1,1,0
"5739",2252,0,50,100,1,1,1,0
"5740",2031,0,36,144,1,2,2,0
"5741",3576,1,60,120,1,1,1,0
"5742",8695,0,135,540,1,2,2,0
"5743",1,0,5,10,1,1,1,0
"5744",6,0,8,16,1,1,1,0
"5745",875,0,3,12,1,2,2,0
"5746",678,0,6,6,1,1,1,0
"5747",2555,0,25,100,1,2,2,0
"5748",3096,0,4,16,1,2,2,0
"5749",1334,0,9,36,1,2,2,0
"5750",3,0,12,12,1,1,1,0
"5751",3196,0,25,100,1,2,2,0
"5752",630,0,3,12,1,2,2,0
"5753",2284,1,50,200,1,2,2,0
"5754",2130,0,20,40,1,1,1,0
"5755",128,0,5,5,1,1,1,0
"5756",164,0,10,10,1,1,1,0
"5757",1292,1,56,112,2,2,1,0
"5758",2734,0,32,64,2,2,1,0
"5759",575,0,3,12,1,2,2,0
"5760",785,0,3,6,1,1,1,0
"5761",1291,0,3,6,1,1,1,0
"5762",761,0,10,10,1,1,1,0
"5763",2076,0,14,28,1,1,1,0
"5764",4345,0,25,125,2,3,2,0.17
"5765",992,0,17,68,1,2,2,0
"5766",883,0,7,21,2,3,2,0.17
"5767",356,0,13,26,1,1,1,0
"5768",2147,0,35,140,1,2,2,0
"5769",1498,0,4,4,1,1,1,0
"5770",6363,0,40,160,1,2,2,0
"5771",2881,0,3,6,1,2,2,0
"5772",2215,0,12,48,1,2,2,0
"5773",152,0,7,7,1,1,1,0
"5774",554,0,24,72,2,2,1,0
"5775",9535,0,70,70,2,3,2,0.17
"5776",6,0,11,22,1,1,1,0
"5777",2011,0,12,12,1,1,1,0
"5778",365,0,19,38,2,2,1,0
"5779",6466,0,35,175,2,3,2,0.17
"5780",897,0,6,12,1,1,1,0
"5781",2670,0,25,50,1,1,1,0
"5782",4020,0,11,77,2,4,2,0
"5783",242549,0,12,96,2,3,2,0.17
"5784",2506,0,21,42,1,2,2,0
"5785",4610,0,31,62,1,2,2,0
"5786",2285,0,5,25,2,3,2,0.17
"5787",1018,0,9,36,1,2,2,0
"5788",3697,1,53,53,3,3,1,0
"5789",3735,0,16,96,2,3,2,0.17
"5790",2156,0,37,37,1,1,1,0
"5791",399,0,6,30,2,3,2,0.17
"5792",540,0,12,48,1,2,2,0
"5793",542,0,14,28,1,1,1,0
"5794",4626,0,137,137,1,1,1,0
"5795",522,0,5,15,2,2,1,0
"5796",1490,0,30,60,1,2,2,0
"5797",2071,0,3,12,1,2,2,0
"5798",5,0,6,12,2,2,1,0
"5799",2204,0,3,18,2,3,2,0.17
"5800",9400,0,10,40,1,2,2,0
"5801",1187,0,7,28,1,2,2,0
"5802",2325,0,27,81,2,2,1,0
"5803",1032,0,20,60,2,2,1,0
"5804",1736,0,20,40,1,2,2,0
"5805",1625,0,15,30,3,3,1,0
"5806",6566,0,84,252,1,2,2,0
"5807",834,0,3,12,1,2,2,0
"5808",313,0,2,6,1,1,1,0
"5809",15,0,35,70,1,1,1,0
"5810",296,0,20,40,1,1,1,0
"5811",3001,0,30,60,1,2,2,0
"5812",942,0,7,14,1,2,2,0
"5813",1003,0,11,22,1,1,1,0
"5814",7,1,100,200,1,1,1,0
"5815",3444,0,9,36,2,4,2,0
"5816",1005,0,21,21,1,1,1,0
"5817",740,0,13,13,1,1,1,0
"5818",5,0,3,12,2,3,2,0.17
"5819",24,0,20,60,2,3,2,0.17
"5820",903,0,10,20,1,1,1,0
"5821",811,0,3,6,1,1,1,0
"5822",2,0,14,14,1,1,1,0
"5823",1223,0,3,6,1,1,1,0
"5824",6400,0,32,128,1,2,2,0
"5825",11,0,34,136,1,2,2,0
"5826",131,0,7,14,1,1,1,0
"5827",484,0,10,10,1,1,1,0
"5828",1928,0,32,32,1,1,1,0
"5829",2071,0,26,104,1,2,2,0
"5830",1,0,3,18,2,4,2,0
"5831",15,0,10,20,2,2,1,0
"5832",4953,0,11,44,2,2,1,0
"5833",14,0,4,16,1,2,2,0
"5834",442,0,8,16,1,1,1,0
"5835",348,0,5,10,1,1,1,0
"5836",3187,1,200,400,1,2,2,0
"5837",1221,0,12,72,2,3,2,0.17
"5838",2414,0,10,10,1,1,1,0
"5839",629,0,18,72,1,2,2,0
"5840",938,0,10,20,1,1,1,0
"5841",4843,1,181,905,3,5,2,0.1
"5842",1320,0,18,36,1,2,2,0
"5843",177,0,4,16,1,2,2,0
"5844",22,0,54,216,1,2,2,0
"5845",5039,0,30,180,2,4,2,0
"5846",4735,0,26,104,1,2,2,0
"5847",281,0,8,8,1,1,1,0
"5848",4356,0,34,102,2,3,2,0.17
"5849",1798,0,6,24,2,2,1,0
"5850",2241,0,120,240,2,4,2,0
"5851",1233,0,14,28,1,1,1,0
"5852",1415,0,18,18,1,1,1,0
"5853",1193,0,12,24,1,2,2,0
"5854",5485,0,35,140,1,2,2,0
"5855",3323,0,10,10,1,1,1,0
"5856",13,0,30,120,1,2,2,0
"5857",6523,0,105,210,1,2,2,0
"5858",1640,0,30,60,1,1,1,0
"5859",7429,1,62,248,1,2,2,0
"5860",2341,0,40,80,1,2,2,0
"5861",1216,0,6,30,2,3,2,0.17
"5862",683,1,94,188,1,1,1,0
"5863",828,0,15,30,1,1,1,0
"5864",986,0,23,46,2,2,1,0
"5865",1301,0,50,100,1,1,1,0
"5866",1692,0,9,54,1,3,3,0
"5867",1549,0,30,60,1,1,1,0
"5868",532,0,3,6,1,1,1,0
"5869",974,0,18,18,1,1,1,0
"5870",3418,0,30,120,1,2,2,0
"5871",2862,0,35,70,1,1,1,0
"5872",2368,0,11,22,1,2,2,0
"5873",1524,0,20,40,1,1,1,0
"5874",1118,0,11,22,1,2,2,0
"5875",1935,0,20,80,1,2,2,0
"5876",10497,0,15,120,2,4,2,0
"5877",3765,0,22,198,3,6,2,0
"5878",2926,0,34,204,2,3,2,0.17
"5879",518,0,10,10,1,1,1,0
"5880",6694,1,96,384,1,2,2,0
"5881",1967,0,14,84,2,4,2,0
"5882",1460,0,25,50,1,1,1,0
"5883",271,0,4,12,3,3,1,0
"5884",464,0,3,3,1,1,1,0
"5885",608,0,10,10,1,1,1,0
"5886",286,0,4,16,1,2,2,0
"5887",4138,0,30,30,1,1,1,0
"5888",4920,0,25,150,3,6,2,0
"5889",1070,0,20,20,1,1,1,0
"5890",609,0,20,80,1,2,2,0
"5891",277,0,18,54,2,2,1,0
"5892",6,0,9,18,2,2,1,0
"5893",2314,0,5,20,1,2,2,0
"5894",1635,0,14,56,1,2,2,0
"5895",585,0,19,19,1,1,1,0
"5896",2134,0,30,60,2,2,1,0
"5897",554,0,31,62,1,1,1,0
"5898",2508,0,3,12,1,2,2,0
"5899",10079,0,35,210,2,4,2,0
"5900",401,0,10,10,1,1,1,0
"5901",2180,0,47,188,2,4,2,0
"5902",471,0,10,40,1,2,2,0
"5903",1633,0,12,12,1,2,2,0
"5904",1286,0,3,18,6,7,2,0.36
"5905",2792,0,23,46,1,2,2,0
"5906",1,1,51,102,1,1,1,0
"5907",4694,0,30,120,1,2,2,0
"5908",1804,0,86,344,2,3,2,0.17
"5909",866,0,20,40,1,1,1,0
"5910",1191,0,20,40,2,2,1,0
"5911",8050,1,156,468,5,5,1,0
"5912",829,0,17,34,1,2,2,0
"5913",137,1,105,210,3,4,2,0.25
"5914",3380,0,51,51,1,1,1,0
"5915",2463,0,26,104,1,2,2,0
"5916",260,0,11,22,1,2,2,0
"5917",4501,0,40,160,1,2,2,0
"5918",299,0,12,24,1,2,2,0
"5919",4919,0,24,48,1,2,2,0
"5920",760,0,35,105,1,2,2,0
"5921",1927,0,18,36,1,2,2,0
"5922",3372,0,12,24,1,2,2,0
"5923",916,0,4,12,2,2,1,0
"5924",21,0,6,12,1,2,2,0
"5925",468,0,3,6,1,2,2,0
"5926",1726,0,20,20,1,1,1,0
"5927",718,0,8,8,1,1,1,0
"5928",517,0,3,6,1,1,1,0
"5929",6877,0,10,80,2,4,2,0
"5930",802,0,4,16,1,2,2,0
"5931",1416,0,49,98,1,1,1,0
"5932",6,0,3,6,1,1,1,0
"5933",700,0,12,24,2,2,1,0
"5934",4353,0,24,192,4,7,2,0.07
"5935",571,0,18,36,1,1,1,0
"5936",3806,0,21,63,3,3,1,0
"5937",6126,1,87,174,5,5,1,0
"5938",354,0,10,10,1,1,1,0
"5939",531,0,3,6,1,1,1,0
"5940",7100,1,90,270,6,6,1,0
"5941",5264,0,32,192,2,3,2,0.17
"5942",3433,0,6,12,1,2,2,0
"5943",115,0,32,192,2,3,2,0.17
"5944",302,0,14,42,1,2,2,0
"5945",2511,0,95,95,1,1,1,0
"5946",1412,0,8,24,2,2,1,0
"5947",8,0,30,30,1,1,1,0
"5948",983,0,33,33,1,1,1,0
"5949",708,1,92,184,2,2,1,0
"5950",2413,0,3,6,1,2,2,0
"5951",1252,0,15,45,2,2,1,0
"5952",1236,0,9,18,1,1,1,0
"5953",2218,0,15,75,4,4,1,0
"5954",16,0,30,60,1,1,1,0
"5955",48,0,4,4,1,1,1,0
"5956",13,0,25,100,1,2,2,0
"5957",3116,0,30,90,2,2,1,0
"5958",1467,0,25,50,2,2,1,0
"5959",572,0,12,48,1,2,2,0
"5960",3273,0,30,120,2,2,1,0
"5961",8366,0,16,32,1,2,2,0
"5962",2092,0,9,9,1,1,1,0
"5963",253268,1,100,400,1,2,2,0
"5964",10493,1,300,600,1,2,2,0
"5965",714,0,4,44,2,3,2,0.17
"5966",2953,1,63,126,1,1,1,0
"5967",9363,0,46,92,1,2,2,0
"5968",1,0,25,25,1,1,1,0
"5969",1040,0,12,36,2,2,1,0
"5970",5762,0,21,126,2,4,2,0
"5971",1210,0,20,60,2,2,1,0
"5972",933,0,10,10,1,1,1,0
"5973",1431,0,20,80,1,2,2,0
"5974",4058,1,48,240,2,3,2,0.17
"5975",1248,1,60,360,2,4,2,0
"5976",429,0,5,10,1,1,1,0
"5977",1012,0,6,24,1,2,2,0
"5978",3782,1,180,720,2,4,2,0
"5979",6540,1,320,640,4,6,2,0.17
"5980",8006,0,56,224,1,2,2,0
"5981",645,0,6,12,1,1,1,0
"5982",159,0,5,10,1,1,1,0
"5983",1462,0,31,124,1,2,2,0
"5984",3,0,42,168,1,2,2,0
"5985",3560,0,14,28,1,1,1,0
"5986",3005,0,30,120,1,2,2,0
"5987",4291,0,50,100,1,2,2,0
"5988",756,0,3,9,2,2,1,0
"5989",2269,0,33,132,1,2,2,0
"5990",2569,0,28,168,3,3,1,0
"5991",1574,0,12,24,1,1,1,0
"5992",3023,1,48,192,3,4,2,0.25
"5993",5557,0,30,150,2,3,2,0.17
"5994",1737,1,54,270,2,3,2,0.17
"5995",4007,0,20,120,2,4,2,0
"5996",1129,0,6,24,1,2,2,0
"5997",779,0,11,11,1,1,1,0
"5998",4043,1,100,200,2,2,1,0
"5999",6,0,35,105,2,2,1,0
"6000",1007,0,12,12,1,1,1,0
"6001",1669,0,25,50,1,1,1,0
"6002",516,0,4,8,1,1,1,0
"6003",3,0,6,24,2,2,1,0
"6004",2569,0,30,120,1,2,2,0
"6005",1521,0,35,70,1,1,1,0
"6006",1845,0,51,102,1,1,1,0
"6007",1699,0,18,54,1,1,1,0
"6008",176,0,12,24,1,1,1,0
"6009",2456,0,12,48,1,2,2,0
"6010",635,0,7,14,1,1,1,0
"6011",8,0,7,28,1,2,2,0
"6012",8,0,7,14,1,1,1,0
"6013",883,0,10,20,2,2,1,0
"6014",1188,0,8,16,1,2,2,0
"6015",1134,0,20,80,2,2,1,0
"6016",1096,0,27,27,1,1,1,0
"6017",835,0,17,68,1,2,2,0
"6018",5,0,20,40,1,2,2,0
"6019",1,0,14,56,2,4,2,0
"6020",1090,0,25,50,1,2,2,0
"6021",810,0,10,20,1,1,1,0
"6022",3398,0,12,36,2,2,1,0
"6023",855,0,16,32,1,1,1,0
"6024",3587,0,4,8,1,2,2,0
"6025",5,0,10,10,1,1,1,0
"6026",2648,0,25,25,1,1,1,0
"6027",1344,0,15,15,1,1,1,0
"6028",687,0,9,18,1,1,1,0
"6029",3329,0,40,160,1,2,2,0
"6030",1114,0,13,13,1,1,1,0
"6031",1668,1,120,240,1,2,2,0
"6032",2254,0,26,52,1,2,2,0
"6033",3987,1,153,459,2,4,3,0.17
"6034",518,0,11,11,1,1,1,0
"6035",2988,0,20,40,1,1,1,0
"6036",459,0,3,6,1,1,1,0
"6037",880,0,29,58,1,1,1,0
"6038",1045,0,17,34,1,2,2,0
"6039",461,0,13,26,1,1,1,0
"6040",1277,1,50,150,6,6,1,0
"6041",3843,0,25,100,1,2,2,0
"6042",3955,1,81,162,1,1,1,0
"6043",1581,0,20,60,2,2,1,0
"6044",2532,0,21,42,1,1,1,0
"6045",910,0,7,14,1,1,1,0
"6046",6,0,4,4,1,1,1,0
"6047",1212,0,25,50,1,2,2,0
"6048",694,0,11,66,2,3,2,0.17
"6049",302,0,6,12,1,2,2,0
"6050",4312,0,31,155,4,5,2,0.3
"6051",3766,0,3,12,2,2,1,0
"6052",1764,0,24,72,2,2,1,0
"6053",646,0,15,30,1,2,2,0
"6054",148,0,21,126,2,3,2,0.17
"6055",752,0,3,12,2,2,1,0
"6056",2591,0,42,252,1,2,2,0
"6057",3194,0,22,88,1,2,2,0
"6058",736,0,12,24,1,1,1,0
"6059",789,0,17,34,1,1,1,0
"6060",1372,0,9,36,1,2,2,0
"6061",1295,0,3,18,2,4,2,0
"6062",1105,0,6,18,2,2,1,0
"6063",434,0,30,30,1,1,1,0
"6064",792,0,10,20,1,1,1,0
"6065",1574,0,40,40,1,1,1,0
"6066",244,0,3,6,1,1,1,0
"6067",1250,0,12,24,1,1,1,0
"6068",6807,0,25,125,2,3,2,0.17
"6069",3841,0,12,48,1,2,2,0
"6070",1174,0,21,42,1,2,2,0
"6071",2373,0,12,48,2,4,2,0
"6072",976,0,10,40,1,2,2,0
"6073",2578,0,36,144,1,2,2,0
"6074",2478,0,17,68,1,2,2,0
"6075",567,0,3,6,1,1,1,0
"6076",591,0,9,18,1,1,1,0
"6077",986,0,22,44,1,1,1,0
"6078",1196,0,20,20,1,1,1,0
"6079",11343,0,50,300,5,6,2,0.33
"6080",19304,1,75,375,3,5,2,0.1
"6081",6222,1,150,300,2,2,1,0
"6082",52691,1,87,348,1,2,2,0
"6083",4018,0,14,70,2,3,2,0.17
"6084",2467,0,6,36,1,2,2,0
"6085",3902,0,60,180,2,2,1,0
"6086",1,0,5,10,1,1,1,0
"6087",2279,0,74,74,1,1,1,0
"6088",977,0,6,24,1,2,2,0
"6089",2560,0,40,80,1,2,2,0
"6090",5,0,28,112,1,2,2,0
"6091",1,0,4,12,1,1,1,0
"6092",506,0,13,26,1,1,1,0
"6093",3540,0,30,150,2,3,2,0.17
"6094",10241,1,88,352,1,2,2,0
"6095",2374,0,17,34,1,2,2,0
"6096",967,0,5,15,2,2,1,0
"6097",1880,0,26,104,1,2,2,0
"6098",2109,0,13,26,1,1,1,0
"6099",8278,1,60,240,4,5,2,0.3
"6100",1028,0,43,86,1,1,1,0
"6101",2072,0,26,52,1,1,1,0
"6102",3277,0,39,156,1,2,2,0
"6103",1483,0,9,36,1,2,2,0
"6104",3,0,23,69,1,1,1,0
"6105",238,0,3,12,1,2,2,0
"6106",1592,1,83,83,1,1,1,0
"6107",1600,0,33,66,1,1,1,0
"6108",1769,0,3,12,1,2,2,0
"6109",15,0,4,8,2,2,1,0
"6110",1671,0,14,56,1,2,2,0
"6111",3247,0,28,84,2,2,1,0
"6112",1093,0,3,6,1,1,1,0
"6113",4290,0,63,126,1,2,2,0
"6114",5951,0,40,200,2,4,2,0
"6115",1815,0,7,7,1,1,1,0
"6116",1558,0,20,40,1,1,1,0
"6117",699,0,11,11,1,1,1,0
"6118",2660,0,3,12,1,2,2,0
"6119",714,0,5,10,1,1,1,0
"6120",2018,0,33,99,2,3,2,0.17
"6121",2548,0,19,76,1,2,2,0
"6122",962,0,6,12,1,1,1,0
"6123",6675,0,30,60,1,2,2,0
"6124",4,0,9,18,1,1,1,0
"6125",1040,0,3,12,1,2,2,0
"6126",771,0,3,6,2,2,1,0
"6127",2647,0,21,42,1,2,2,0
"6128",774,0,12,24,1,1,1,0
"6129",7323,1,100,400,2,4,2,0
"6130",1245,0,13,26,1,2,2,0
"6131",3059,0,96,96,1,1,1,0
"6132",7,0,21,42,1,1,1,0
"6133",5235,0,35,210,2,4,2,0
"6134",1,0,18,72,1,2,2,0
"6135",395,0,10,10,1,1,1,0
"6136",1799,0,13,26,1,1,1,0
"6137",3771,0,52,52,1,1,1,0
"6138",376,0,8,16,1,1,1,0
"6139",2788,0,33,99,2,3,2,0.17
"6140",3863,0,16,64,1,2,2,0
"6141",720,0,11,11,1,1,1,0
"6142",6,0,100,200,1,1,1,0
"6143",437,0,4,8,2,2,1,0
"6144",4978,1,205,615,2,2,1,0
"6145",1023,0,27,27,1,1,1,0
"6146",902,0,4,16,1,2,2,0
"6147",24,0,5,30,1,2,2,0
"6148",4151,0,10,120,3,6,2,0
"6149",2076,0,16,32,1,2,2,0
"6150",2036,0,10,40,1,2,2,0
"6151",5670,0,50,250,2,3,2,0.17
"6152",1848,0,65,65,1,1,1,0
"6153",115,0,3,6,1,1,1,0
"6154",1191,0,13,39,2,2,1,0
"6155",63878,0,22,44,1,2,2,0
"6156",2061,0,41,41,1,1,1,0
"6157",6286,0,45,270,2,4,2,0
"6158",1713,0,13,13,1,1,1,0
"6159",1157,0,17,34,1,2,2,0
"6160",1478,0,12,48,1,2,2,0
"6161",6565,0,34,68,1,2,2,0
"6162",490,0,17,17,1,1,1,0
"6163",2005,0,40,40,1,1,1,0
"6164",6867,0,55,110,2,4,2,0
"6165",1087,0,12,24,1,2,2,0
"6166",1133,0,26,52,1,1,1,0
"6167",358,0,3,9,2,2,1,0
"6168",1199,0,4,16,1,2,2,0
"6169",6703,0,36,180,4,5,2,0.3
"6170",521,0,5,10,1,1,1,0
"6171",1535,0,18,36,1,2,2,0
"6172",879,0,4,16,1,2,2,0
"6173",2159,0,16,80,2,3,2,0.17
"6174",4992,0,24,96,1,2,2,0
"6175",2275,0,100,100,1,1,1,0
"6176",499,0,6,12,1,1,1,0
"6177",1013,0,40,40,1,1,1,0
"6178",1,0,4,4,1,1,1,0
"6179",2730,0,37,74,1,2,2,0
"6180",9360,1,100,200,1,2,2,0
"6181",1552,0,30,30,1,1,1,0
"6182",1,0,5,15,2,3,2,0.17
"6183",2,0,67,268,2,4,2,0
"6184",3411,0,19,76,3,5,2,0.1
"6185",3224,1,80,160,1,1,1,0
"6186",1192,0,20,40,1,1,1,0
"6187",2142,0,17,68,1,2,2,0
"6188",585,0,3,3,1,1,1,0
"6189",1203,0,8,8,1,1,1,0
"6190",1,0,25,50,1,1,1,0
"6191",569,0,12,24,1,1,1,0
"6192",510,0,5,10,1,1,1,0
"6193",862,0,10,40,1,2,2,0
"6194",270,0,15,30,1,2,2,0
"6195",441,0,24,120,2,3,2,0.17
"6196",4059,0,23,92,3,4,2,0.25
"6197",2458,0,4,8,1,1,1,0
"6198",5299,0,17,51,2,3,2,0.17
"6199",1838,0,9,27,1,2,2,0
"6200",1506,0,11,11,1,1,1,0
"6201",894,0,10,40,1,2,2,0
"6202",1087,0,15,30,1,2,2,0
"6203",2732,0,30,60,1,1,1,0
"6204",2467,0,19,57,2,3,2,0.17
"6205",496,0,3,3,1,2,2,0
"6206",653,0,6,6,1,1,1,0
"6207",743,0,50,50,1,1,1,0
"6208",3974,0,25,125,2,3,2,0.17
"6209",779,0,4,4,1,1,1,0
"6210",1364,0,26,104,1,2,2,0
"6211",1226,0,24,72,1,1,1,0
"6212",1343,0,6,12,1,1,1,0
"6213",2437,0,16,64,1,2,2,0
"6214",411,0,16,16,1,1,1,0
"6215",2204,0,6,12,1,2,2,0
"6216",529,0,3,6,1,1,1,0
"6217",1,0,3,12,1,2,2,0
"6218",828,0,11,22,1,1,1,0
"6219",993,0,25,50,1,1,1,0
"6220",7410,0,21,84,2,4,2,0
"6221",403,0,6,12,1,2,2,0
"6222",1515,0,6,24,1,2,2,0
"6223",2484,0,28,28,1,1,1,0
"6224",578,0,6,36,1,2,2,0
"6225",683,0,12,24,1,1,1,0
"6226",1053,0,7,28,1,2,2,0
"6227",5,0,6,6,1,1,1,0
"6228",1501,0,12,48,1,2,2,0
"6229",812,0,6,12,1,2,2,0
"6230",1249,0,11,22,1,1,1,0
"6231",2265,0,20,40,3,4,2,0.25
"6232",4809,0,14,70,2,3,2,0.17
"6233",421,0,6,18,1,2,2,0
"6234",1203,0,10,20,1,2,2,0
"6235",1496,0,48,240,2,3,2,0.17
"6236",3718,0,16,16,1,2,2,0
"6237",1390,0,12,48,1,2,2,0
"6238",426,0,8,16,1,1,1,0
"6239",2488,0,17,34,1,1,1,0
"6240",490,0,4,12,1,1,1,0
"6241",1328,0,11,22,1,1,1,0
"6242",1,0,3,9,2,2,1,0
"6243",911,0,12,24,2,2,1,0
"6244",3467,0,30,120,2,3,2,0.17
"6245",3851,0,20,80,1,2,2,0
"6246",5,0,32,128,3,4,2,0.25
"6247",935,0,7,21,2,3,2,0.17
"6248",1289,0,3,12,1,2,2,0
"6249",269,0,16,96,2,4,2,0
"6250",1789,0,8,32,2,3,2,0.17
"6251",846,0,18,36,1,2,2,0
"6252",1858,1,100,300,2,3,2,0.17
"6253",3109,0,30,90,1,1,1,0
"6254",7455,0,49,343,2,4,2,0
"6255",6639,0,56,224,2,4,2,0
"6256",4192,0,12,24,1,2,2,0
"6257",258,0,3,6,1,1,1,0
"6258",1,0,25,50,2,2,1,0
"6259",6,0,51,102,2,2,1,0
"6260",3666,1,156,312,1,1,1,0
"6261",193,0,3,6,1,1,1,0
"6262",291,0,8,16,1,1,1,0
"6263",784,0,3,6,2,2,1,0
"6264",474,0,15,60,1,2,2,0
"6265",2026,0,12,48,1,2,2,0
"6266",442,1,50,100,2,3,2,0.17
"6267",1743,1,60,60,1,1,1,0
"6268",1734,0,15,60,1,2,2,0
"6269",1651,0,9,36,1,2,2,0
"6270",2497,0,20,60,2,2,1,0
"6271",10335,0,51,255,2,3,2,0.17
"6272",6396,1,87,174,1,1,1,0
"6273",4066,0,20,80,1,2,2,0
"6274",4505,0,27,135,3,3,1,0
"6275",3874,1,100,600,2,4,2,0
"6276",625,0,9,9,1,1,1,0
"6277",268,0,10,20,1,1,1,0
"6278",829,0,24,24,1,1,1,0
"6279",3872,0,41,164,1,2,2,0
"6280",471,0,12,12,1,1,1,0
"6281",4503,1,60,240,1,2,2,0
"6282",4028,0,36,144,2,2,1,0
"6283",4,0,8,8,1,1,1,0
"6284",5758,0,57,114,1,1,1,0
"6285",4182,0,17,102,2,4,2,0
"6286",2854,0,17,119,3,5,2,0.1
"6287",3625,0,24,96,1,2,2,0
"6288",556,0,3,6,1,2,2,0
"6289",17291,0,17,136,2,5,3,0.13
"6290",2411,0,28,112,1,2,2,0
"6291",3360,0,10,40,1,2,2,0
"6292",861,0,23,46,1,1,1,0
"6293",2859,0,40,80,1,1,1,0
"6294",522,0,3,12,1,2,2,0
"6295",1936,0,7,14,1,1,1,0
"6296",1883,0,5,20,1,2,2,0
"6297",919,0,3,6,1,1,1,0
"6298",147,0,3,6,1,1,1,0
"6299",2873,0,44,176,1,2,2,0
"6300",662,0,8,8,1,1,1,0
"6301",2871,0,11,44,1,2,2,0
"6302",3822,0,16,32,2,2,1,0
"6303",53,0,40,160,1,2,2,0
"6304",193,0,18,18,1,1,1,0
"6305",1321,0,10,40,1,2,2,0
"6306",682,0,8,16,1,1,1,0
"6307",1816,0,17,17,1,1,1,0
"6308",1838,0,7,28,1,2,2,0
"6309",925,0,20,20,1,1,1,0
"6310",1679,0,15,60,1,2,2,0
"6311",14,0,6,12,1,2,2,0
"6312",1537,0,4,8,1,1,1,0
"6313",3227,0,23,46,1,2,2,0
"6314",1297,0,9,9,1,1,1,0
"6315",2631,0,28,196,1,2,2,0
"6316",4244,0,40,160,1,2,2,0
"6317",2,0,3,6,1,1,1,0
"6318",742,0,16,32,1,1,1,0
"6319",3669,0,33,99,2,2,1,0
"6320",841,0,6,12,2,2,1,0
"6321",2053,0,15,60,1,2,2,0
"6322",4,0,19,19,1,1,1,0
"6323",1943,0,25,50,1,1,1,0
"6324",26,0,3,18,2,4,2,0
"6325",382,0,14,14,1,1,1,0
"6326",4019,1,50,200,1,2,2,0
"6327",2759,0,19,95,2,3,2,0.17
"6328",19,0,21,84,1,2,2,0
"6329",1556,0,25,50,1,1,1,0
"6330",2477,0,16,64,1,2,2,0
"6331",961,0,7,14,1,1,1,0
"6332",233,0,6,12,1,1,1,0
"6333",726,0,8,16,1,1,1,0
"6334",5458,0,50,200,2,3,2,0.17
"6335",479,0,6,12,1,2,2,0
"6336",666,0,3,12,1,2,2,0
"6337",2080,0,12,36,2,3,2,0.17
"6338",21,0,43,172,1,2,2,0
"6339",1254,0,4,4,1,1,1,0
"6340",1196,0,11,22,1,2,2,0
"6341",1274,0,12,12,1,1,1,0
"6342",1775,0,19,19,1,1,1,0
"6343",1307,0,3,12,1,2,2,0
"6344",4507,0,26,104,1,2,2,0
"6345",2210,0,16,64,1,2,2,0
"6346",736,0,3,6,1,1,1,0
"6347",217,0,3,6,1,1,1,0
"6348",575,0,3,6,1,1,1,0
"6349",5634,0,16,192,3,3,1,0
"6350",2050,0,24,48,1,1,1,0
"6351",4790,0,35,140,1,2,2,0
"6352",526,0,3,12,1,2,2,0
"6353",1569,0,35,70,1,2,2,0
"6354",4924,0,40,160,1,2,2,0
"6355",5057,0,4,16,1,2,2,0
"6356",701,0,5,5,1,1,1,0
"6357",3186,0,25,75,2,3,2,0.17
"6358",1013,0,19,19,1,1,1,0
"6359",1419,0,8,32,1,2,2,0
"6360",553,0,4,8,1,1,1,0
"6361",3440,1,50,100,1,1,1,0
"6362",4504,0,41,164,3,3,1,0
"6363",2089,0,30,60,1,2,2,0
"6364",8438,0,30,150,2,3,2,0.17
"6365",875,0,6,12,1,1,1,0
"6366",6699,1,100,400,1,2,2,0
"6367",12,0,7,7,1,1,1,0
"6368",538,0,12,12,1,1,1,0
"6369",662,0,5,20,1,2,2,0
"6370",22,0,15,60,1,2,2,0
"6371",467,0,24,48,1,1,1,0
"6372",9664,0,55,330,2,4,2,0
"6373",2088,0,7,35,2,3,2,0.17
"6374",2378,0,20,80,1,2,2,0
"6375",626,0,12,12,1,1,1,0
"6376",3985,0,25,50,1,2,2,0
"6377",1,0,7,35,2,4,2,0
"6378",1606,0,18,36,1,2,2,0
"6379",1508,0,15,60,2,4,2,0
"6380",3373,0,25,50,1,2,2,0
"6381",7517,0,48,96,1,2,2,0
"6382",1369,0,4,16,1,1,1,0
"6383",3253,1,40,160,3,4,2,0.25
"6384",247,0,9,9,1,1,1,0
"6385",832,0,3,6,1,1,1,0
"6386",864,0,14,84,2,3,2,0.17
"6387",776,0,8,24,2,2,1,0
"6388",406,0,3,6,2,2,1,0
"6389",1486,0,4,12,1,2,2,0
"6390",293,0,3,6,1,1,1,0
"6391",3928,0,35,140,2,4,2,0
"6392",2280,0,50,50,1,1,1,0
"6393",5,0,36,72,1,1,1,0
"6394",231,0,3,3,1,1,1,0
"6395",556,0,16,32,1,2,2,0
"6396",944,0,6,12,1,1,1,0
"6397",912,0,8,16,2,2,1,0
"6398",856,0,3,9,2,2,1,0
"6399",1951,0,15,60,1,2,2,0
"6400",1414,0,10,20,1,1,1,0
"6401",5544,0,31,93,3,3,1,0
"6402",2452,0,50,100,1,2,2,0
"6403",1502,0,38,76,1,1,1,0
"6404",790,0,8,16,1,1,1,0
"6405",4315,0,11,22,1,2,2,0
