tab_score_reg,dopasPerTab,totInksPerTab,tot_imps_per_tab,stationTypeId,idx,oID,maxInksPerTab,gini,tab_score_weighted,tabID,qtyPerTab,runTime
2,2,2,60,2,3801,282156,1,0,120,96949,15,1938
2,2,2,39,2,3802,282187,1,0,78,96990,13,2
2.83,2,4,156,2,3803,282193,2,0,441.24,96996,26,5942
1,1,1,6,2,3804,282201,1,0,6,97007,3,2
1.41,1,2,48,2,3805,282207,2,0,67.88,97013,24,14
2,2,2,48,2,3806,282213,1,0,96,97021,24,27
2,1,4,100,2,3807,282231,4,0,200,97041,25,2212
2,2,2,56,2,3808,282232,1,0,112,97042,14,29
2,1,2,18,2,3809,282233,2,0,36,97043,6,379
1,1,1,3,2,3810,282235,1,0,3,97045,3,2
2,2,2,48,2,3811,282242,1,0,96,97054,24,51
2,2,2,12,2,3812,282251,1,0,24,97064,3,1222
2,2,2,20,2,3813,282253,1,0,40,97066,5,20
2,2,2,60,2,3814,282283,1,0,120,97099,15,10
2.45,2,3,45,2,3815,282349,2,0.17,110.23,97170,15,24
2,2,2,6,2,3816,282364,1,0,12,97186,3,426
2.45,2,3,36,2,3817,282366,2,0.17,88.18,97188,6,3
2,2,2,32,2,3818,282375,1,0,64,97197,8,49
2.83,2,4,170,1,3819,282382,2,0,480.83,97205,85,868
1,1,1,51,2,3820,282390,1,0,51,97213,51,1186
1,1,1,120,1,3821,282413,1,0,120,97239,60,1381
1,1,1,72,2,3822,282505,1,0,72,97347,36,25
1,1,1,20,2,3823,282514,1,0,20,97357,20,40
2,2,2,14,2,3824,282518,1,0,28,97361,7,7
2,2,2,20,2,3825,282525,1,0,40,97371,10,12
2,2,2,36,2,3826,282533,1,0,72,97380,9,1070
1.41,1,1,60,2,3827,282548,1,0,84.85,97396,30,1164
1,1,1,10,2,3828,282551,1,0,10,97399,5,575
2.45,2,3,48,2,3829,282561,2,0.17,117.58,97409,8,2
1,1,1,72,2,3830,282578,1,0,72,97430,36,34
2,2,2,52,2,3831,282597,1,0,104,97454,13,23
2,2,2,12,2,3832,282608,1,0,24,97465,3,20
1,1,1,14,2,3833,282634,1,0,14,97494,14,7
1,1,1,2,2,3834,282639,1,0,2,97499,1,3
1,1,1,6,2,3835,282642,1,0,6,97504,3,14
2,2,2,200,1,3836,282663,1,0,400,97537,50,6654
2,2,2,88,2,3837,282665,1,0,176,97539,44,15
1,1,1,6,2,3838,282669,1,0,6,97544,3,2
2.45,2,3,12,2,3839,282674,2,0.17,29.39,97550,4,46
1.41,1,1,1,2,3840,282699,1,0,1.41,97583,1,3
1,1,1,40,2,3841,282714,1,0,40,97598,40,1417
2,2,2,162,2,3842,282731,1,0,324,97617,81,4031
1,1,1,32,2,3843,282748,1,0,32,97637,32,2379
2.45,2,3,105,2,3844,282756,2,0.17,257.2,97646,35,7
1,1,1,5,2,3845,282761,1,0,5,97651,5,148
2.83,2,4,96,2,3846,282782,2,0,271.53,97672,16,3738
1,1,1,10,2,3847,282792,1,0,10,97683,5,14
2,2,2,144,2,3848,282810,1,0,288,97702,36,2445
2.45,2,3,80,2,3849,282844,2,0.17,195.96,97742,16,2880
2,2,2,62,2,3850,282861,1,0,124,97759,31,1
2,2,2,40,2,3851,282862,1,0,80,97760,10,3783
1,1,1,6,2,3852,282896,1,0,6,97797,3,15
1,1,1,3,2,3853,282902,1,0,3,97804,3,2
1,1,1,100,1,3854,282908,1,0,100,97810,50,564
4.24,3,6,168,2,3855,282910,3,0.22,712.76,97812,14,4296
1.41,1,2,12,2,3856,282912,2,0,16.97,97814,4,392
2,1,2,12,2,3857,282913,2,0,24,97815,4,452
1,1,1,25,2,3858,282922,1,0,25,97824,25,775
3.46,2,6,45,2,3859,282931,4,0.17,155.89,97833,5,13
2,2,2,116,2,3860,282964,1,0,232,97869,29,1
1.41,1,2,54,2,3861,282993,2,0,76.37,97901,18,2853
1.41,1,1,4,2,3862,282996,1,0,5.66,97904,1,3
2,2,2,30,2,3863,283035,1,0,60,97954,30,3
2,2,2,24,2,3864,283079,1,0,48,98009,6,62
1,1,1,14,2,3865,283085,1,0,14,98015,7,3
1.41,1,2,93,2,3866,283111,2,0,131.52,98047,31,1745
1,1,1,3,2,3867,283131,1,0,3,98067,3,387
2.83,2,4,224,2,3868,283133,2,0,633.57,98069,32,5505
1.41,1,1,39,2,3869,283136,1,0,55.15,98072,13,1661
2,2,2,128,2,3870,283153,1,0,256,98091,32,54
1,1,1,70,2,3871,283162,1,0,70,98102,70,1822
1.41,1,1,11,2,3872,283181,1,0,15.56,98122,11,3
1,1,1,22,2,3873,283183,1,0,22,98124,11,35
1.41,1,2,58,1,3874,283189,2,0,82.02,98132,58,1762
2.83,2,4,64,2,3875,283198,2,0,181.02,98146,8,2647
1,1,1,20,2,3876,283213,1,0,20,98166,20,1882
2.45,2,3,80,2,3877,283235,2,0.17,195.96,98190,20,3
1.41,1,2,3,2,3878,283247,2,0,4.24,98205,1,3
2,2,2,86,2,3879,283267,1,0,172,98228,43,773
1,1,1,12,2,3880,283268,1,0,12,98229,6,19
1,1,1,10,2,3881,283271,1,0,10,98232,5,91
2,2,2,28,2,3882,283275,1,0,56,98238,14,2
1.41,1,1,14,2,3883,283300,1,0,19.8,98263,14,2
1,1,1,16,2,3884,283313,1,0,16,98277,8,4
1,1,1,35,2,3885,283318,1,0,35,98282,35,1658
2,2,2,96,2,3886,283335,1,0,192,98302,24,13
1.41,1,2,9,2,3887,283366,2,0,12.73,98334,3,2
1,1,1,10,2,3888,283370,1,0,10,98338,5,3
1,1,1,50,1,3889,283378,1,0,50,98346,25,17
1,1,1,30,2,3890,283411,1,0,30,98383,30,4
1,1,1,30,1,3891,283418,1,0,30,98390,15,14
2,2,2,20,2,3892,283439,1,0,40,98412,10,17
2,2,2,40,1,3893,283455,1,0,80,98429,40,364
2,2,2,16,2,3894,283478,1,0,32,98453,4,3552
2,2,2,12,2,3895,283506,1,0,24,98485,3,10
1,1,1,33,2,3896,283507,1,0,33,98486,33,29
1,1,1,9,2,3897,283527,1,0,9,98511,9,3
1,1,1,80,1,3898,283529,1,0,80,98513,40,2065
1,1,1,12,2,3899,283546,1,0,12,98530,6,4
1,1,1,50,1,3900,283554,1,0,50,98539,50,517
2,2,2,60,2,3901,283584,1,0,120,98575,30,72
1.41,1,1,52,2,3902,283611,1,0,73.54,98604,26,6
2,2,2,40,2,3903,283620,1,0,80,98613,20,33
2,2,2,24,2,3904,283623,1,0,48,98617,12,27
2,2,2,8,2,3905,283632,1,0,16,98628,4,9
2,2,2,64,2,3906,283668,1,0,128,98665,16,15
1,1,1,11,2,3907,283717,1,0,11,98717,11,13
2,2,2,10,2,3908,283730,1,0,20,98732,5,13
2,2,2,14,2,3909,283733,1,0,28,98735,7,10
1,1,1,12,2,3910,283770,1,0,12,98777,6,2
1,1,1,260,1,3911,283777,1,0,260,98785,260,3201
1,1,1,24,2,3912,283778,1,0,24,98786,12,10
1,1,1,16,2,3913,283787,1,0,16,98797,8,19
1,1,1,161,1,3914,283821,1,0,161,98838,161,2138
1,1,1,40,2,3915,283828,1,0,40,98846,20,25
1,1,1,8,2,3916,283843,1,0,8,98862,4,3
1,1,1,40,2,3917,283884,1,0,40,98904,20,913
1.41,1,2,24,2,3918,283906,2,0,33.94,98927,12,365
2,2,2,100,2,3919,283918,1,0,200,98939,25,60
2,2,2,28,2,3920,283932,1,0,56,98958,7,23
2,2,2,48,2,3921,283941,1,0,96,98968,12,13
2,2,2,96,2,3922,283992,1,0,192,99038,24,1
1.73,1,3,44,2,3923,284006,3,0,76.21,99055,11,0
1,1,1,12,2,3924,284009,1,0,12,99058,6,2
1,1,1,6,2,3925,284034,1,0,6,99086,6,20
1,1,1,16,2,3926,284039,1,0,16,99091,16,1647
1,1,1,76,2,3927,284084,1,0,76,99142,38,6
1.73,1,3,80,2,3928,284113,3,0,138.56,99185,20,3
1,1,1,24,2,3929,284117,1,0,24,99190,12,5
2,1,2,27,2,3930,284137,2,0,54,99214,9,2
1,1,1,12,2,3931,284165,1,0,12,99255,6,20
1,1,1,24,2,3932,284184,1,0,24,99279,24,670
2,1,2,57,2,3933,284215,2,0,114,99315,19,1
2,2,2,20,2,3934,284224,1,0,40,99325,5,22
1,1,1,28,2,3935,284226,1,0,28,99328,14,3
1.41,1,2,48,2,3936,284252,2,0,67.88,99357,16,7
2,2,2,70,2,3937,284258,1,0,140,99363,35,2
2,1,2,12,2,3938,284289,2,0,24,99395,4,256
2,2,2,16,2,3939,284295,1,0,32,99402,4,2
2,2,2,14,2,3940,284300,1,0,28,99408,7,615
1,1,1,20,2,3941,284303,1,0,20,99411,10,983
2,2,2,16,2,3942,284310,1,0,32,99418,4,25
1.41,1,2,38,2,3943,284311,2,0,53.74,99419,19,35
1.41,1,2,30,2,3944,284320,2,0,42.43,99437,10,2
1.41,1,2,14,2,3945,284322,2,0,19.8,99439,7,1
2,2,2,102,1,3946,284339,1,0,204,99463,34,6833
1,1,1,18,2,3947,284370,1,0,18,99504,18,7
2,2,2,60,2,3948,284379,1,0,120,99514,15,5691
1,1,1,76,2,3949,284390,1,0,76,99526,38,833
2,2,2,364,1,3950,284392,1,0,728,99529,91,6841
1.41,1,1,19,2,3951,284399,1,0,26.87,99537,19,784
1,1,1,64,1,3952,284401,1,0,64,99539,32,1378
2.45,2,3,54,2,3953,284417,2,0.17,132.27,99557,18,563
1,1,1,58,2,3954,284419,1,0,58,99559,29,924
1.41,1,1,5,2,3955,284435,1,0,7.07,99576,5,6
1.41,1,2,28,2,3956,284439,2,0,39.6,99581,7,334
1.41,1,2,15,2,3957,284488,2,0,21.21,99631,5,513
1,1,1,30,2,3958,284545,1,0,30,99706,15,6
2,1,2,30,2,3959,284599,2,0,60,99765,10,1742
2,2,2,140,1,3960,284616,1,0,280,99786,70,56920
2.45,2,3,87,2,3961,284643,2,0.17,213.11,99817,29,2
1,1,1,4,2,3962,284646,1,0,4,99820,4,4
1,1,1,4,2,3963,284676,1,0,4,99855,4,924
2,2,2,120,2,3964,284694,1,0,240,99873,30,27
2.45,2,3,105,2,3965,284698,2,0.17,257.2,99877,21,43
1,1,1,35,2,3966,284705,1,0,35,99884,35,807
1.41,1,2,30,2,3967,284722,2,0,42.43,99903,15,3
2.83,2,4,376,1,3968,284728,2,0,1063.49,99909,47,2916
2,2,2,20,2,3969,284742,1,0,40,99924,5,906
2,1,4,32,2,3970,284757,4,0,64,99942,8,1020
1,1,1,41,2,3971,284768,1,0,41,99954,41,786
2,2,2,24,2,3972,284774,1,0,48,99964,6,10
1,1,1,40,1,3973,284775,1,0,40,99965,20,46
1,1,1,6,2,3974,284776,1,0,6,99966,3,3
1.41,1,1,70,2,3975,284812,1,0,98.99,100005,35,7
2.45,2,3,12,2,3976,284858,2,0.17,29.39,100065,4,665
2,2,2,38,2,3977,284887,1,0,76,100097,19,447
2,1,2,16,2,3978,284909,2,0,32,100123,8,13
1,1,1,46,2,3979,284916,1,0,46,100131,23,875
1,1,1,10,2,3980,284921,1,0,10,100137,10,245
2,2,2,72,2,3981,284937,1,0,144,100155,18,463
2.83,2,4,80,2,3982,284942,3,0.25,226.27,100160,20,2508
2,2,2,18,2,3983,284953,1,0,36,100177,3,5
2.45,2,3,100,1,3984,284972,2,0.17,244.95,100200,50,6380
1,1,1,10,2,3985,285007,1,0,10,100244,5,3
2,2,2,16,2,3986,285010,1,0,32,100247,8,928
1.41,1,2,24,2,3987,285013,2,0,33.94,100251,12,868
1,1,1,8,2,3988,285046,1,0,8,100290,4,8
2,2,2,24,2,3989,285047,1,0,48,100291,6,25
2.45,2,2,40,2,3990,285137,1,0,97.98,100400,10,347
2,2,2,92,2,3991,285158,1,0,184,100425,23,10
1,1,1,13,2,3992,285172,1,0,13,100441,13,390
1,1,1,25,2,3993,285194,1,0,25,100472,25,1817
2,2,2,70,2,3994,285199,1,0,140,100477,35,3019
1,1,1,16,2,3995,285239,1,0,16,100519,8,503
2.45,2,3,88,2,3996,285252,2,0.17,215.56,100532,22,1270
1,1,1,100,2,3997,285269,1,0,100,100553,100,4597
1,1,1,20,2,3998,285273,1,0,20,100559,10,7
1,1,1,36,2,3999,285294,1,0,36,100588,36,8
1,1,1,10,2,4000,285299,1,0,10,100593,5,147
2,2,2,124,2,4001,285313,1,0,248,100608,31,11
2,2,2,20,2,4002,285333,1,0,40,100630,5,17
2,2,2,128,2,4003,285352,1,0,256,100650,32,12
4.9,3,8,154,2,4004,285361,3,0.08,754.44,100659,14,6267
1.41,1,2,20,2,4005,285374,2,0,28.28,100674,10,297
1.41,1,2,24,2,4006,285396,2,0,33.94,100699,12,351
1.41,1,2,40,2,4007,285404,2,0,56.57,100708,20,15
1.41,1,2,18,2,4008,285410,2,0,25.46,100714,3,625
1.41,1,2,30,2,4009,285417,2,0,42.43,100723,15,6
2.45,2,3,75,2,4010,285430,2,0.17,183.71,100739,25,1748
2,1,2,39,2,4011,285447,2,0,78,100758,13,6
1,1,1,6,2,4012,285453,1,0,6,100765,3,284
2,2,2,20,2,4013,285481,1,0,40,100794,5,953
2,1,2,8,2,4014,285482,2,0,16,100795,4,251
2.83,2,4,12,2,4015,285486,2,0,33.94,100799,3,1211
1,1,1,14,2,4016,285503,1,0,14,100817,7,12
1.41,1,2,30,2,4017,285531,2,0,42.43,100848,15,785
1,1,1,30,2,4018,285551,1,0,30,100870,15,2
1.41,1,2,6,2,4019,285598,2,0,8.49,100928,3,7
2,2,2,20,2,4020,285630,1,0,40,100969,5,3
2,2,2,100,2,4021,285637,1,0,200,100976,25,2826
2,2,2,140,2,4022,285660,1,0,280,101009,35,2647
1,1,1,10,2,4023,285681,1,0,10,101030,5,310
1.41,1,2,40,2,4024,285684,2,0,56.57,101033,20,960
2,1,2,16,2,4025,285692,2,0,32,101042,8,493
2.45,2,3,20,2,4026,285695,2,0.17,48.99,101045,4,2060
1,1,1,41,2,4027,285698,1,0,41,101052,41,1107
2,2,2,108,2,4028,285710,1,0,216,101066,27,4399
2.45,2,3,63,2,4029,285714,2,0.17,154.32,101070,21,2123
1,1,1,17,2,4030,285719,1,0,17,101077,17,4
1,1,1,8,2,4031,285721,1,0,8,101079,4,131
1,1,1,104,1,4032,285722,1,0,104,101080,52,1327
2,2,2,6,2,4033,285732,1,0,12,101097,3,2455
2,2,2,60,1,4034,285743,1,0,120,101109,30,4919
1.41,1,2,51,2,4035,285753,2,0,72.12,101119,17,598
2.83,2,4,120,2,4036,285765,2,0,339.41,101133,20,2761
1.41,1,1,20,2,4037,285776,1,0,28.28,101153,10,3
1.41,1,1,9,2,4038,285793,1,0,12.73,101171,3,699
1,1,1,48,2,4039,285798,1,0,48,101176,24,685
1,1,1,6,2,4040,285806,1,0,6,101185,3,3
2,2,2,24,2,4041,285812,1,0,48,101195,6,1069
2.45,2,3,60,2,4042,285843,2,0.17,146.97,101229,12,490
1.41,1,1,8,2,4043,285882,1,0,11.31,101270,4,475
1,1,1,288,1,4044,285904,1,0,288,101297,144,4787
1.41,1,1,24,2,4045,285913,1,0,33.94,101306,12,946
1.41,1,2,200,1,4046,285972,2,0,282.84,101372,100,2069
2,2,2,68,2,4047,285973,1,0,136,101373,17,1503
1.41,1,1,9,2,4048,285984,1,0,12.73,101385,9,3
2,2,2,192,1,4049,286016,1,0,384,101425,48,9213
1,1,1,6,2,4050,286039,1,0,6,101451,3,1
1,1,1,30,2,4051,286069,1,0,30,101484,15,6
1.41,1,2,60,2,4052,286126,2,0,84.85,101553,15,1508
3.74,2,7,70,2,4053,286194,4,0.07,261.92,101634,7,469
1.41,1,2,32,2,4054,286212,2,0,45.25,101654,16,911
1,1,1,60,1,4055,286227,1,0,60,101671,30,1869
1.41,1,1,14,2,4056,286258,1,0,19.8,101711,7,1387
1,1,1,12,2,4057,286262,1,0,12,101715,12,1
1.41,1,1,11,2,4058,286415,1,0,15.56,101882,11,455
1,1,1,14,2,4059,286429,1,0,14,101896,7,340
2,2,2,120,1,4060,286570,1,0,240,102070,30,3134
2.45,2,3,12,2,4061,286579,2,0.17,29.39,102081,3,1584
1.41,1,2,42,2,4062,286597,2,0,59.4,102102,14,1949
2,2,2,400,1,4063,286716,1,0,800,102248,100,10476
2,1,2,52,2,4064,286929,2,0,104,102490,13,1071
2,2,2,50,2,4065,286950,1,0,100,102514,25,1673
1,1,1,12,2,4066,286978,1,0,12,102544,12,468
2,2,2,12,2,4067,286988,1,0,24,102555,3,2387
2,2,2,28,2,4068,287019,1,0,56,102594,7,1476
2,2,2,96,2,4069,287053,1,0,192,102639,24,3059
2,2,2,15,2,4070,287060,1,0,30,102648,15,1875
1.41,1,2,12,2,4071,287123,2,0,16.97,102725,4,322
1,1,1,19,2,4072,287164,1,0,19,102771,19,471
1,1,1,75,2,4073,287174,1,0,75,102790,25,1393
1.41,1,1,12,2,4074,287197,1,0,16.97,102816,12,295
1,1,1,36,2,4075,287199,1,0,36,102818,18,1042
2.45,2,3,60,2,4076,287269,2,0.17,146.97,102907,10,2418
2.45,2,3,12,2,4077,287331,2,0.17,29.39,102973,3,18
1,1,1,3,2,4078,287338,1,0,3,102980,3,165
2,2,2,30,2,4079,287341,1,0,60,102983,15,3991
1.41,1,1,18,2,4080,287356,1,0,25.46,103001,9,385
2,2,2,12,2,4081,287372,1,0,24,103020,3,528
2,2,2,88,2,4082,287406,1,0,176,103060,22,3020
2,1,2,39,2,4083,287426,2,0,78,103081,13,6485
1,1,1,84,2,4084,287435,1,0,84,103091,42,1294
1.41,1,1,6,2,4085,287482,1,0,8.49,103146,3,175
2,1,4,88,2,4086,287489,4,0,176,103153,22,1308
2,1,2,40,2,4087,287490,2,0,80,103154,10,2328
1,1,1,48,2,4088,287519,1,0,48,103187,24,1496
1,1,1,54,2,4089,287532,1,0,54,103202,27,2437
2,2,2,600,1,4090,287534,1,0,1200,103204,150,5843
2,2,2,96,2,4091,287545,1,0,192,103215,24,4720
1,1,1,24,2,4092,287581,1,0,24,103254,12,1046
1,1,1,8,2,4093,287582,1,0,8,103255,8,454
1,1,1,26,2,4094,287685,1,0,26,103366,13,419
2.45,2,3,92,2,4095,287767,2,0.17,225.35,103459,23,2654
2,2,2,54,2,4096,287849,1,0,108,103553,27,1898
1.41,1,2,60,2,4097,287867,2,0,84.85,103576,30,1311
1,1,1,54,2,4098,287896,1,0,54,103611,54,1566
2,1,2,15,2,4099,287924,2,0,30,103642,5,367
2.45,2,3,170,2,4100,287932,2,0.17,416.41,103651,34,4853
2,2,2,52,2,4101,287944,1,0,104,103664,26,2140
1,1,1,24,2,4102,287984,1,0,24,103713,12,2501
2,2,2,24,2,4103,287996,1,0,48,103726,12,18
1,1,1,34,2,4104,288002,1,0,34,103732,17,552
2,2,2,20,2,4105,288017,1,0,40,103750,5,890
2,2,2,80,2,4106,288041,1,0,160,103774,20,721
1.41,1,1,12,2,4107,288054,1,0,16.97,103788,6,365
2,2,2,8,2,4108,288059,1,0,16,103794,4,468
2.45,2,3,60,2,4109,288061,2,0.17,146.97,103799,12,1099
1.41,1,1,16,2,4110,288072,1,0,22.63,103809,8,181
2,2,2,100,2,4111,288078,1,0,200,103815,25,4133
1,1,1,52,2,4112,288110,1,0,52,103864,26,5162
1,1,1,6,2,4113,288116,1,0,6,103870,3,262
1,1,1,32,2,4114,288132,1,0,32,103888,16,525
2.45,2,3,150,2,4115,288146,2,0.17,367.42,103913,30,838
2,2,2,14,2,4116,288149,1,0,28,103916,7,1094
1,1,1,32,2,4117,288167,1,0,32,103935,16,797
1,1,1,22,2,4118,288179,1,0,22,103951,11,564
2,2,2,12,2,4119,288268,1,0,24,104052,3,901
1.41,1,1,7,2,4120,288323,1,0,9.9,104124,7,164
1,1,1,14,2,4121,288368,1,0,14,104175,7,1365
1,1,1,16,2,4122,288370,1,0,16,104177,8,807
2,2,2,56,2,4123,288385,1,0,112,104193,14,9
3.16,2,5,210,2,4124,288394,3,0.1,664.08,104203,42,7142
1,1,1,42,2,4125,288397,1,0,42,104207,21,801
2,2,2,40,2,4126,288404,1,0,80,104214,10,1610
2,2,2,80,2,4127,288419,1,0,160,104229,20,2123
1,1,1,40,2,4128,288444,1,0,40,104255,20,1123
2,2,2,120,2,4129,288447,1,0,240,104258,30,2557
2,2,2,64,2,4130,288481,1,0,128,104292,32,1608
1.41,1,1,12,2,4131,288500,1,0,16.97,104312,6,270
1,1,1,60,2,4132,288518,1,0,60,104332,30,1202
2.45,2,3,120,2,4133,288526,2,0.17,293.94,104340,24,8193
1,1,1,12,2,4134,288570,1,0,12,104392,6,582
2,2,2,40,2,4135,288574,1,0,80,104396,10,914
1.41,1,1,24,2,4136,288597,1,0,33.94,104425,12,714
1.41,1,2,9,2,4137,288599,2,0,12.73,104427,3,23
1.41,1,2,24,2,4138,288650,2,0,33.94,104487,8,3276
1,1,1,44,2,4139,288658,1,0,44,104499,22,1754
2,2,2,80,2,4140,288661,1,0,160,104503,20,3101
1,1,1,6,2,4141,288678,1,0,6,104523,3,1
1,1,1,3,2,4142,288719,1,0,3,104568,3,135
2,2,2,60,2,4143,288742,1,0,120,104592,30,2330
2.83,2,4,20,2,4144,288806,2,0,56.57,104666,5,2616
2,2,2,60,2,4145,288808,1,0,120,104671,15,1609
1.41,1,2,6,2,4146,288812,2,0,8.49,104675,3,161
2.45,2,3,25,2,4147,288850,2,0.17,61.24,104716,5,2335
2.83,2,4,112,2,4148,288859,2,0,316.78,104727,14,5128
1.41,1,1,4,2,4149,288863,1,0,5.66,104731,4,140
2,2,2,40,2,4150,288864,1,0,80,104732,20,1282
2.45,2,2,72,2,4151,288874,1,0,176.36,104743,12,20
2,2,2,30,2,4152,288900,1,0,60,104771,15,1311
1,1,1,78,2,4153,288913,1,0,78,104787,39,5
1,1,1,6,2,4154,288919,1,0,6,104793,3,181
2,2,2,80,2,4155,288922,1,0,160,104796,20,1865
2,2,2,40,2,4156,288985,1,0,80,104861,10,1629
2.83,2,4,450,1,4157,289035,3,0.25,1272.79,104922,75,70636
2,2,2,50,2,4158,289037,1,0,100,104924,25,2140
1,1,1,110,1,4159,289046,1,0,110,104935,55,1213
1,1,1,16,2,4160,289059,1,0,16,104948,8,327
3.16,2,5,32,2,4161,289080,3,0.1,101.19,104981,8,1539
2,2,2,80,2,4162,289106,1,0,160,105012,20,1788
1,1,1,35,2,4163,289123,1,0,35,105034,35,1
2,2,2,10,2,4164,289152,1,0,20,105064,5,678
2.45,2,3,7,2,4165,289165,2,0.17,17.15,105083,7,2
1,1,1,30,2,4166,289170,1,0,30,105089,15,684
1,1,1,14,2,4167,289204,1,0,14,105132,7,230
1,1,1,20,2,4168,289273,1,0,20,105213,20,1053
3.46,2,6,144,2,4169,289285,3,0,498.83,105227,18,4448
1,1,1,24,2,4170,289292,1,0,24,105234,24,759
1,1,1,56,2,4171,289299,1,0,56,105241,28,975
1.41,1,1,19,2,4172,289328,1,0,26.87,105272,19,471
2,2,2,32,2,4173,289329,1,0,64,105273,8,2776
2,2,2,60,2,4174,289363,1,0,120,105312,15,1670
1.41,1,2,37,1,4175,289370,2,0,52.33,105319,37,591
1,1,1,72,2,4176,289399,1,0,72,105351,36,1968
1.41,1,2,9,2,4177,289429,2,0,12.73,105390,3,187
2,2,2,316,1,4178,289463,1,0,632,105431,79,4570
1,1,1,64,2,4179,289466,1,0,64,105434,32,1308
2,2,2,40,2,4180,289524,1,0,80,105495,10,741
1.41,1,1,3,2,4181,289529,1,0,4.24,105501,3,62
1,1,1,48,2,4182,289530,1,0,48,105502,24,5
2,2,2,36,2,4183,289545,1,0,72,105517,9,8
2.83,2,4,174,2,4184,289573,2,0,492.15,105546,29,4105
2,2,2,80,2,4185,289602,1,0,160,105578,40,2306
2,2,2,228,1,4186,289639,1,0,456,105616,57,5867
1,1,1,15,2,4187,289666,1,0,15,105645,15,18
1,1,1,6,2,4188,289669,1,0,6,105649,3,166
1,1,1,40,2,4189,289673,1,0,40,105653,20,698
2,2,2,88,2,4190,289707,1,0,176,105693,22,9
2,1,2,12,2,4191,289710,2,0,24,105697,4,7
2,2,2,80,2,4192,289720,1,0,160,105708,40,2238
1,1,1,24,2,4193,289721,1,0,24,105709,24,757
2,2,2,50,2,4194,289726,1,0,100,105714,25,992
2,2,2,116,2,4195,289727,1,0,232,105715,29,2922
1,1,1,94,2,4196,289754,1,0,94,105751,47,2908
2,2,2,48,2,4197,289798,1,0,96,105799,12,1117
1,1,1,28,2,4198,289799,1,0,28,105800,14,566
2,2,2,30,2,4199,289826,1,0,60,105828,15,1240
1,1,1,24,2,4200,289917,1,0,24,105938,24,211
2.45,2,2,40,2,4201,289923,1,0,97.98,105944,20,361
1,1,1,40,2,4202,289950,1,0,40,105976,20,2458
2,2,2,64,2,4203,289952,1,0,128,105980,32,1493
1.41,1,2,24,2,4204,289962,2,0,33.94,105994,12,573
2.83,2,4,56,2,4205,289975,3,0.25,158.39,106010,14,2058
2,2,2,64,2,4206,290014,1,0,128,106053,16,1532
1,1,1,50,1,4207,290022,1,0,50,106061,50,1046
2,2,2,96,2,4208,290031,1,0,192,106071,24,3006
1.41,1,2,50,2,4209,290045,2,0,70.71,106088,25,1257
1.41,1,1,10,2,4210,290066,1,0,14.14,106114,5,551
2,2,2,40,2,4211,290096,1,0,80,106144,10,3
1,1,1,80,1,4212,290098,1,0,80,106146,80,1002
1.41,1,1,14,2,4213,290111,1,0,19.8,106159,7,9
2.83,2,4,500,1,4214,290118,2,0,1414.21,106166,250,56229
1.41,1,2,30,2,4215,290163,2,0,42.43,106216,15,862
1,1,1,40,2,4216,290176,1,0,40,106229,40,838
1,1,1,8,2,4217,290231,1,0,8,106286,4,4
1,1,1,50,2,4218,290246,1,0,50,106305,25,566
1,1,1,20,2,4219,290248,1,0,20,106307,20,3
1.73,1,3,42,2,4220,290309,3,0,72.75,106385,14,1283
1,1,1,54,2,4221,290321,1,0,54,106399,27,1066
1,1,1,100,1,4222,290385,1,0,100,106470,50,1241
1,1,1,16,2,4223,290394,1,0,16,106479,8,420
2.83,2,4,78,2,4224,290464,2,0,220.62,106563,13,3898
1.41,1,2,12,2,4225,290510,2,0,16.97,106615,3,236
2,2,2,60,2,4226,290578,1,0,120,106695,15,909
2,2,2,60,2,4227,290597,1,0,120,106716,30,2538
1,1,1,28,2,4228,290598,1,0,28,106717,28,663
1.41,1,2,24,2,4229,290620,2,0,33.94,106740,8,918
2,2,2,280,1,4230,290641,1,0,560,106765,140,6129
2,2,2,120,2,4231,290659,1,0,240,106788,60,8550
1,1,1,20,2,4232,290700,1,0,20,106835,10,355
2,2,2,220,1,4233,290748,1,0,440,106889,55,5242
2,2,2,16,2,4234,290795,1,0,32,106948,4,179
1,1,1,104,2,4235,290807,1,0,104,106963,52,3
1,1,1,200,1,4236,290829,1,0,200,106988,100,3416
2,2,2,24,2,4237,290834,1,0,48,106993,6,2568
2,2,2,6,2,4238,290954,1,0,12,107136,3,165
2,2,2,120,2,4239,290961,1,0,240,107144,30,3128
2,2,2,6,2,4240,290974,1,0,12,107157,3,578
3.16,2,5,96,2,4241,290976,3,0.1,303.58,107159,12,3904
2.83,2,4,140,2,4242,290986,2,0,395.98,107169,35,1394
2,2,2,120,1,4243,291021,1,0,240,107219,60,6335
1,1,1,30,2,4244,291036,1,0,30,107238,30,806
2,2,2,90,2,4245,291042,1,0,180,107244,45,388
1,1,1,16,2,4246,291046,1,0,16,107248,8,754
1,1,1,6,2,4247,291082,1,0,6,107292,3,183
2,2,2,8,2,4248,291083,1,0,16,107293,4,677
1,1,1,2,2,4249,291112,1,0,2,107327,1,3
1,1,1,12,2,4250,291116,1,0,12,107331,6,499
1,1,1,14,2,4251,291137,1,0,14,107353,7,662
2,2,2,48,2,4252,291153,1,0,96,107374,12,1654
1,1,1,58,2,4253,291164,1,0,58,107390,58,1543
